token_id,finance_score
513,-4.974972233647834
514,-1.789548923148031
515,-1.4026792621948176
516,-2.247451860973787
517,2.3586023447273505
518,0.35832337263158187
519,-1.360947461860055
520,3.475022762154376
521,-1.8620039880041748
522,-2.044264328710546
523,-0.22600974725454076
524,-0.6072490757294471
525,2.5507317756955743
526,-2.483112665443204
527,-0.02671956825142796
528,0.35077635837493426
529,-1.6470436923828307
530,-2.809537206643955
531,-1.8146514273978633
532,-1.803199730835354
533,-1.7640818949647603
534,0.31352819984674074
535,-2.179291420868368
536,-0.9189262808253605
537,-0.6583050780520113
538,1.0549311955120215
539,3.6257630180684797
540,-0.4294681211089281
541,2.2218807679256534
542,-1.4598949556730114
543,-0.4166586176807556
544,1.337990368276779
545,-1.68430800118043
546,-1.266461525622125
547,-0.8748220536325094
548,-0.19274921267485082
549,-2.050514767281865
550,-2.5689774641879457
551,-0.7826093339146738
552,1.67160486159643
553,-1.6366808597773699
554,-0.1861058253690728
555,-2.0861619750038765
556,-2.1834891864270443
557,-0.4358445478044698
558,-1.0531768095209397
559,0.5330759373957283
560,-1.563747470130281
561,2.9349424372840063
562,0.24751616810051452
563,-1.6255752181326026
564,-0.14610314986109818
565,-2.438951092065691
566,4.368627602294772
567,-0.7230838723814383
568,-0.8046229844865942
569,-0.6555140604253774
570,2.573114894844386
571,-1.6462940230563248
572,2.364776259006557
573,-1.8782934740149246
574,-3.0934638875837894
575,-1.281180297230831
576,-0.4133623135844889
577,3.4492137141087005
578,4.589160745896463
579,-0.45549840715780293
580,0.8014580787502269
581,-0.01441340122919383
582,-1.0471954983718474
583,0.8177316594114304
584,-0.7263832814664288
585,-1.733888606326977
586,-1.6392447858461305
587,-2.4953985640332856
588,-1.2167337244172962
589,-1.7722353331313
590,-0.2114732920090243
591,-1.8891979436536523
592,-2.166218127455898
593,-0.9505268076201597
594,-2.463066390932456
595,-0.45890284578360524
596,-1.8121263938589078
597,-1.339491913830623
598,-2.15348291670153
599,-1.7111270347388245
600,-2.282317598984278
601,-1.8493333056045602
602,-0.9603618705177253
603,-2.168896616460183
604,-0.977562428206691
605,-0.7891506922840096
606,-1.0858471832122312
607,1.3911622218402344
608,4.912158391478408
609,-1.9436192074156833
610,-2.6083873313121404
611,-2.348547046872051
612,-1.7668737717442669
613,0.985212943124473
614,-0.7551285071538217
615,2.49848670387331
616,-1.1407658272370673
617,-1.557770713516506
618,-1.6944244154896018
619,2.776845856632336
620,0.15754902090501047
621,-0.5898024891155464
622,0.6171603920730022
623,-1.3818658554280814
624,0.25926470300416754
625,1.318109834000403
626,0.41059910382410386
627,1.4838536236695399
628,-0.4395081461322201
629,1.3961527298733878
630,-1.087056458693123
631,-0.48742025895066154
632,-1.6171952437686503
633,-1.9675827165800333
634,1.4401449085886076
635,-1.7067308613798728
636,-2.0011033534325757
637,-1.5511936361473155
638,0.8232838714034348
639,-2.2843301730747405
640,0.37249334554301894
641,-0.39958919120037756
642,-1.2180696380563791
643,2.274130849653199
644,-1.505402233174886
645,0.4806866909549697
646,2.267964451937991
647,-1.6137216629616036
648,-1.820727247689245
649,1.650588524723271
650,-0.12811455148172232
651,-2.5185229536470035
652,-0.7716415108811782
653,0.6146706449674091
654,0.3853013637475647
655,-0.4010983142729251
656,-1.3094412012233543
657,-1.7668786478619007
658,-0.6782847617140705
659,1.3092012530709145
660,-1.056028300248745
661,-0.999342102890701
662,0.9825475150695767
663,3.3907996355895276
664,1.483554687780671
665,-1.2897164604525295
666,1.9064629459672715
667,0.0023959089315552465
668,-1.317505900658351
669,2.348121572354886
670,2.6820362001162548
671,-1.8707962616810818
672,-0.7144046186408008
673,-1.2998355007744113
674,-1.2010482281476655
675,3.156458631234768
676,-1.6280889617401697
677,-12.250089859909853
678,-1.3368231942416706
679,-0.4962695644405107
680,-2.3064168078640863
681,3.5023343475999185
682,1.2140740376801757
683,1.344459023305229
684,-2.671904934681512
685,-1.4140910432169629
686,1.0095515872229388
687,-1.3648264734077842
688,1.573290249176736
689,-0.2638653316408764
690,4.297718276332557
691,0.44651524248552343
692,-1.9423276977353634
693,-1.8765629432576294
694,-1.1250364562909987
695,-1.649991159293111
696,-1.6811445247550685
697,-1.434666287716358
698,-2.036346840094844
699,-2.0125439735023694
700,-1.371242928746605
701,0.8022608349149697
702,0.10720651509777905
703,1.2226660447244424
704,-0.5899723009800626
705,-1.4160370491257004
706,-1.3714261272693076
707,1.4291923851352866
708,0.1083013856348582
709,-2.4997679884931494
710,3.9144168317957493
711,2.3627893149518227
712,0.7789580801925485
713,4.175854336046065
714,-1.5050721485017124
715,-0.8538243537071534
716,-0.011473082708324478
717,2.8442419066281848
718,-1.1097239728670647
719,-2.319043147203464
720,-2.424401709411484
721,-1.9542662047581185
722,-2.2332570244242995
723,-1.64795592145935
724,-2.4514708216907626
725,-1.03177403603735
726,-0.6597995559347616
727,3.2941797825019017
728,4.987863719815031
729,0.1183721007088775
730,2.2973655130323545
731,1.6771723875004025
732,-1.0037564393089082
733,-2.1483480313950523
734,-2.1553096056805194
735,0.6573024772969908
736,2.7071606554624883
737,2.0062184797927887
738,-1.3255495701773514
739,-0.9906530616777339
740,-2.3497976328959105
741,-0.46220321405185133
742,-0.18418474302247698
743,-2.0925068170384176
744,-0.46642844403121847
745,-2.1646263739956346
746,-2.179191795856428
747,5.081871075073987
748,-0.4279222033879489
749,3.782296284153749
750,2.8417051753930465
751,-1.3099846601263636
752,3.0578437945664674
753,3.340235406934666
754,-2.2852899911277733
755,-1.8439080686312437
756,-1.1005839991285145
757,1.159480470297491
758,-2.379666575817569
759,-1.1967927499575288
760,-1.894506716473759
761,-1.9107560327705375
762,2.101732493721772
763,-0.9999370077070865
764,-2.018586474220425
765,2.66082747059679
766,0.29734412269651883
767,-1.3058382648308935
768,-2.505191184488725
769,2.370599854518555
770,-2.4431132704938205
771,-2.0520436983684247
772,-0.8384750460329551
773,-1.7122839101483858
774,-1.7822573418546261
775,0.9140067672759
776,-0.6096413150968277
777,0.2635009786624356
778,-2.4421971731271297
779,-0.2411396594831333
780,-2.1040989085027393
781,-2.0699786177946975
782,-0.687910930127418
783,0.7740153276287289
784,-1.4478927798550227
785,1.7244051217396281
786,-1.5192233400451405
787,-0.7990275597062897
788,-1.575134580093502
789,-1.8728222006555728
790,2.1642036493645773
791,-2.3065833664432356
792,-1.1360116780691623
793,-1.991310757549956
794,-1.3416723412128373
795,-2.0791411267247604
796,1.33625458026947
797,2.186710678971853
798,-2.5653001722542284
799,0.8765638415605521
800,-1.6610823786328708
801,-2.1410756964540734
802,2.9879580499203002
803,-1.9586578858772041
804,-2.4556213636852933
805,2.9085423489380933
806,-0.4204319590657377
807,-1.3652678488741794
808,-2.243701766050233
809,-2.024794501152643
810,-0.44483845417164597
811,-1.581178288051145
812,-1.9042441874705567
813,2.9129147441674053
814,-1.77361732921552
815,-1.8640632946543505
816,-2.1602139140392573
817,-1.1803049431225225
818,-11.470754588849115
819,-3.7499929250094666
820,0.8650335767065259
821,-2.0906091043489226
822,-1.0322470970159427
823,-1.2856641933974742
824,-0.9913396032260158
825,4.214895677334326
826,1.346458579093431
827,-1.2292639756951702
828,0.6367819420160056
829,0.384472155613482
830,-2.3162147521057306
831,-0.5076844134544182
832,-1.2598847202113785
833,-0.9205810886407524
834,0.7030016790138641
835,-1.799965811447516
836,1.9347744203150166
837,3.502083232871164
838,-1.4663697081821576
839,-0.5181527180715146
840,-1.244962973232862
841,-2.488228455081599
842,-2.100823322231752
843,-0.3484879719668307
844,-1.4182888874471629
845,-0.9524693218506609
846,-0.41398801595826595
847,-0.07949062146270854
848,-0.6949264251102635
849,-1.4405959264381956
850,-1.5052134716224628
851,-0.6076319423788704
852,-1.770522612633935
853,-2.2969378636882687
854,0.6638537367635532
855,1.0026967034336103
856,-0.4097134579251177
857,-1.819546928249607
858,-1.1404777252219094
859,2.034954353656647
860,-0.9102947775621355
861,1.7696967688684109
862,-0.9583994973163252
863,-1.4347885750474647
864,2.195344568888733
865,-1.3332474258976803
866,-1.8034008964745851
867,3.8375097314214397
868,-0.4174483644975284
869,-1.7241431729909713
870,-0.6689635383839015
871,-0.2612280399370439
872,-1.124269489165204
873,-1.813470091802448
874,2.1583250195514805
875,-0.7641906101631835
876,-1.2360265717774663
877,-1.2524667349415728
878,-0.6601476950071228
879,-1.8541757452478345
880,0.3429791756564158
881,-2.061759617268864
882,-0.811345362729893
883,-2.698918318491504
884,-0.21135689858657647
885,-0.9233571513304749
886,-1.8253543860487411
887,-2.180297022630885
888,-0.9000637406085912
889,-1.2123649114782629
890,4.437630017299044
891,-0.6928743581401996
892,-1.5167947190078492
893,-0.5611719605364016
894,0.3816859035988307
895,-0.19354004717172785
896,-2.2243943764835437
897,-2.3608965813079954
898,1.2410734168643074
899,-1.882944831849099
900,-4.085369599641348
901,-1.6634600130723507
902,2.9783868755750667
903,-0.874773148236892
904,-0.41302500977937673
905,0.8307503280832796
906,-1.6778227145544968
907,0.6861882873076562
908,-0.6271300636394579
909,0.7305763280450327
910,4.058722490528619
911,-0.9770133578021586
912,-3.857961561146774
913,2.7886973077247443
914,-2.410146800792139
915,-1.2376889755014489
916,2.8877180387040715
917,-2.273913056654729
918,3.1411939751962175
919,-2.253481628080382
920,-1.3107212408221869
921,4.754564677631177
922,4.534422377676838
923,-2.1147023349776033
924,-3.524230200203149
925,0.11770422658387707
926,-1.5405100986873606
927,-0.3741576070239772
928,0.8712992689049452
929,-0.923390772392497
930,-1.5078993405414494
931,-0.11474328154355869
932,-1.0060773098009252
933,2.1279342980709752
934,-0.8412010145607707
935,1.4191498965673768
936,-2.715190219231474
937,-2.6888256969434163
938,-0.2563622692510961
939,-0.18371999762339666
940,-0.8943308999189972
941,-1.80752269988145
942,-0.9900826289252754
943,-2.087010338589535
944,-0.2963205267158022
945,-1.3034049452410827
946,-1.246500192074602
947,-1.956152205212377
948,-1.6324305320545252
949,1.7650820602107165
950,0.5283615115475265
951,-1.5330460828258492
952,-1.109616862321905
953,-1.9686834286450179
954,-2.552017939684884
955,0.7048109519784678
956,2.5656563985654626
957,-1.492910655111363
958,-1.605776970268417
959,1.453684715827739
960,1.1553631281901757
961,-0.8551490620503583
962,-1.113060020735436
963,-2.0057537035090576
964,1.3469629863342365
965,0.9956867117570578
966,-0.5923642180572173
967,-0.7046479710948899
968,-1.9885394883050096
969,-1.470041174202271
970,4.940387931766113
971,-1.4639649299288806
972,2.1449330074914665
973,-0.17030958815915354
974,0.567875275747464
975,-3.1997852383316947
976,0.7179669552727473
977,-1.332467852716458
978,-1.2683182269645878
979,1.4872187266291061
980,0.9153010190571573
981,-0.7450209448519466
982,-0.31927455315649167
983,-2.227031578961244
984,-0.057668166078651856
985,1.4532027148052242
986,-1.5328278058126021
987,1.5600858780975382
988,0.4473933488705555
989,-2.347566760635774
990,4.8389379765272675
991,-1.8182600811887337
992,-0.5901720883393461
993,-2.295541698965073
994,-1.9611267137998394
995,1.127463907045435
996,-2.0275490206147073
997,2.5020925296252123
998,-1.6936609983382949
999,-0.2383124908361836
1000,4.347710005468566
1001,-1.244730655765818
1002,2.144783369935923
1003,-1.0257382652544265
1004,-0.9813996189603604
1005,-1.7255191351777057
1006,6.321941600959494
1007,-2.8622402024937497
1008,2.8887035522345363
1009,-1.0647106817314957
1010,-0.9257532877321879
1011,3.9115741828231836
1012,3.2150589378832763
1013,-1.120824838886881
1014,-1.5117933328471929
1015,-0.21420668117507885
1016,-1.7759542867425322
1017,2.160553342704727
1018,-2.2482485844784104
1019,0.7454106448654408
1020,-1.8131882860349813
1021,4.4132435489319075
1022,-1.9294465325376948
1023,2.8331892405481693
1024,-1.690797561363842
1025,2.11742722271242
1026,-1.4283976894333927
1027,0.46493080393318864
1028,-1.9651587734386193
1029,3.6683042719029566
1030,0.07861304237659913
1031,1.2538948755933979
1032,-2.242669739252115
1033,-2.7271569434417766
1034,-1.447284242646244
1035,0.6811762696448361
1036,0.29022892618590623
1037,2.0358427973892113
1038,-2.7101138457898464
1039,0.7446516592002186
1040,-1.7736621862896325
1041,0.6062877195276222
1042,3.507183140675559
1043,2.430046647783691
1044,-1.5358469451807986
1045,0.4108086597269669
1046,-6.10400639741056
1047,1.9909972382200378
1048,2.9282517449441996
1049,-1.3402192338741876
1050,-0.46039626838873937
1051,0.0682593623111546
1052,2.495950028804332
1053,-1.8655317465032515
1054,-0.6678945978383749
1055,-2.0205990935776814
1056,0.5797580888168453
1057,-1.6912449378606358
1058,-0.4601045910122401
1059,0.45060193384500596
1060,-2.038089480682089
1061,-0.2216778347759065
1062,3.5472708610152397
1063,0.2663843189535554
1064,-2.3098704296446755
1065,3.0479023656811854
1066,-0.5955399100977057
1067,0.465939734004761
1068,-0.5699133348747137
1069,-0.3466361638904633
1070,-1.4505361208370378
1071,-0.3217925589157054
1072,-1.1756361047028534
1073,-2.074529590003543
1074,-2.2933034455563517
1075,0.33593268171598273
1076,-2.4523509610650596
1077,-1.3946244320204586
1078,-1.3300677932139267
1079,-2.46607952492506
1080,1.2115614050614099
1081,-2.3490234420391154
1082,-2.2941624625088095
1083,-1.3948440580944383
1084,-2.159064963241153
1085,-0.5644943374188696
1086,-2.3634800727460394
1087,-0.7563774428034976
1088,-0.9260107999370129
1089,2.513825596029679
1090,-1.802218668108932
1091,-0.451400802832385
1092,2.452062552691755
1093,0.7530666281236965
1094,-0.7947203033153137
1095,0.27388565743998616
1096,-0.6739518965302689
1097,0.37838872568743315
1098,0.9268414779592968
1099,-0.9093359790296768
1100,0.9069814102987548
1101,0.337701609208864
1102,-1.3717712231698205
1103,-0.2594861434066724
1104,-2.139525392366653
1105,-0.6949290330399668
1106,-1.204835493112722
1107,-2.132234950700559
1108,2.814812953627463
1109,2.692524059107841
1110,1.050157220890463
1111,-0.7133075016639977
1112,-0.284669724945803
1113,0.6912540838932097
1114,-1.8040586042135902
1115,-1.4727499883748183
1116,0.31198677462401986
1117,4.096877776237982
1118,-0.7823624798666879
1119,-0.96130855342943
1120,-1.520514987993076
1121,-2.1275177140210833
1122,2.5854692188986133
1123,1.9379831116781252
1124,-2.467303937354278
1125,-1.0682917327004722
1126,-1.4667328586211144
1127,-2.0979165505742587
1128,2.4897906270524808
1129,-2.6072433256396286
1130,-3.206837093856281
1131,-1.8727317216714612
1132,-1.1297762191322893
1133,-1.9062211037391128
1134,-0.8339061794322824
1135,1.244937686438794
1136,-0.5922872999957781
1137,0.2671549924821863
1138,-1.1681266342146277
1139,-2.8372991410298565
1140,-2.0420697243391333
1141,-0.8569055477032873
1142,-0.5035676626843034
1143,-2.9224455279710466
1144,-2.6748700572609208
1145,-0.6788247056342224
1146,-1.991565125780743
1147,-2.2120344451747536
1148,-2.1478054983924126
1149,-0.590032776483802
1150,0.8071983112220731
1151,-2.926707108711684
1152,1.5164523432539743
1153,-0.7893910342135071
1154,4.295434752883145
1155,0.6422490610057427
1156,-0.2569811102115662
1157,2.1802635734278932
1158,-0.9723097775861995
1159,3.80196135033387
1160,-1.1149230032310733
1161,-1.1940025242213894
1162,-0.3153640821460803
1163,-0.6524140927364489
1164,1.4200958749746144
1165,3.048244417293749
1166,-1.5982874825872464
1167,-0.6316771394714565
1168,-2.015077819059087
1169,3.1784399396188787
1170,-0.8249665362868478
1171,0.023241065985120796
1172,-1.724397157486414
1173,-3.7809789030025596
1174,-1.4218985240747504
1175,-0.9339236960325543
1176,1.353973659040804
1177,2.522437873923877
1178,2.0533205309993754
1179,1.408898777177492
1180,-2.1547011623967416
1181,-1.178284943443417
1182,-1.4465725685756285
1183,-1.2313610576790763
1184,-0.8614260717438512
1185,-1.0650956413129333
1186,-0.35125932795999903
1187,-2.876610478704349
1188,3.067195921653249
1189,-3.0070027488310225
1190,2.2727012115028784
1191,-1.752024813787546
1192,-0.6453532627164785
1193,-2.1079686841271807
1194,1.4879896776866952
1195,-1.6866826188070734
1196,2.6085086042157792
1197,-2.254909191149044
1198,-2.819586175252838
1199,-1.473262475581079
1200,0.40389393105435584
1201,-2.2181774047064597
1202,-1.1902487567761975
1203,1.0012406706006647
1204,-1.9227513395813878
